obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,1.000000,3.000000,0.200000,1.000000,1.000000,41.620000,0.416147,5.000000,51.132612,0.227779
10.000000,1.000000,3.000000,0.200000,3.000000,0.200000,29.770000,0.986014,0.000000,45.714672,0.199567
10.000000,1.000000,3.000000,0.200000,3.000000,0.500000,29.770000,0.986014,0.000000,45.714672,0.199567
10.000000,1.000000,3.000000,0.200000,3.000000,1.000000,27.870000,0.799629,1.000000,51.132612,0.151924
10.000000,1.000000,5.000000,2.000000,1.000000,0.200000,14.120000,0.071947,0.000000,612.114608,5.794078
10.000000,1.000000,5.000000,2.000000,1.000000,0.500000,14.120000,0.071947,0.000000,612.114608,5.794078
10.000000,1.000000,5.000000,2.000000,1.000000,1.000000,14.120000,0.071947,0.000000,612.114608,5.794078
10.000000,1.000000,5.000000,2.000000,3.000000,0.200000,13.720000,0.071947,0.000000,612.114608,5.961877
10.000000,1.000000,5.000000,2.000000,3.000000,0.500000,13.720000,0.071947,0.000000,612.114608,5.961877
10.000000,1.000000,5.000000,2.000000,3.000000,1.000000,13.720000,0.071947,0.000000,612.114608,5.961877
10.000000,1.000000,5.000000,1.000000,1.000000,0.200000,14.910000,0.733474,0.000000,254.749020,2.653121
10.000000,1.000000,5.000000,1.000000,1.000000,0.500000,14.910000,0.733474,0.000000,254.749020,2.653121
10.000000,1.000000,5.000000,1.000000,1.000000,1.000000,14.910000,0.733474,0.000000,254.749020,2.653121
10.000000,1.000000,5.000000,1.000000,3.000000,0.200000,14.500000,0.733474,0.000000,254.749020,2.725524
10.000000,1.000000,5.000000,1.000000,3.000000,0.500000,14.500000,0.733474,0.000000,254.749020,2.725524
10.000000,1.000000,5.000000,1.000000,3.000000,1.000000,14.500000,0.733474,0.000000,254.749020,2.725524
10.000000,1.000000,5.000000,0.200000,1.000000,0.200000,27.640000,0.987710,0.000000,105.322224,0.505737
10.000000,1.000000,5.000000,0.200000,1.000000,0.500000,27.640000,0.987710,0.000000,105.322224,0.505737
10.000000,1.000000,5.000000,0.200000,1.000000,1.000000,27.960000,0.987710,1.000000,105.322224,0.542056
10.000000,1.000000,5.000000,0.200000,3.000000,0.200000,20.210000,0.987710,0.000000,105.322224,0.511965
10.000000,1.000000,5.000000,0.200000,3.000000,0.500000,20.210000,0.987710,0.000000,105.322224,0.511965
10.000000,1.000000,5.000000,0.200000,3.000000,1.000000,20.210000,0.987710,0.000000,105.322224,0.511965
10.000000,1.000000,10.000000,2.000000,1.000000,0.200000,7.420000,0.681019,0.000000,911.326558,19.622426
10.000000,1.000000,10.000000,2.000000,1.000000,0.500000,7.420000,0.681019,0.000000,911.326558,19.622426
10.000000,1.000000,10.000000,2.000000,1.000000,1.000000,7.420000,0.681019,0.000000,911.326558,19.622426
10.000000,1.000000,10.000000,2.000000,3.000000,0.200000,7.220000,0.681019,0.000000,911.326558,20.146140
10.000000,1.000000,10.000000,2.000000,3.000000,0.500000,7.220000,0.681019,0.000000,911.326558,20.146140
10.000000,1.000000,10.000000,2.000000,3.000000,1.000000,7.220000,0.681019,0.000000,911.326558,20.146140
10.000000,1.000000,10.000000,1.000000,1.000000,0.200000,8.410000,0.552355,0.000000,413.330457,9.681965
10.000000,1.000000,10.000000,1.000000,1.000000,0.500000,8.410000,0.552355,0.000000,413.330457,9.681965
10.000000,1.000000,10.000000,1.000000,1.000000,1.000000,8.410000,0.552355,0.000000,413.330457,9.681965
10.000000,1.000000,10.000000,1.000000,3.000000,0.200000,8.200000,0.552355,0.000000,413.330457,9.912656
