obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,1.000000,3.000000,2.000000,3.000000,1.000000,22.650000,0.000000,0.000000,273.835266,1.785195
10.000000,1.000000,3.000000,1.000000,1.000000,0.200000,24.000000,0.000000,0.000000,137.812622,0.801698
10.000000,1.000000,3.000000,1.000000,1.000000,0.500000,24.000000,0.000000,0.000000,137.812622,0.801698
10.000000,1.000000,3.000000,1.000000,1.000000,1.000000,24.000000,0.000000,0.000000,137.812622,0.801698
10.000000,1.000000,3.000000,1.000000,3.000000,0.200000,23.330000,0.000000,0.000000,137.812622,0.824348
10.000000,1.000000,3.000000,1.000000,3.000000,0.500000,23.330000,0.000000,0.000000,137.812622,0.824348
10.000000,1.000000,3.000000,1.000000,3.000000,1.000000,23.330000,0.000000,0.000000,137.812622,0.824348
10.000000,1.000000,3.000000,0.200000,1.000000,0.200000,29.460000,0.477718,0.000000,28.925382,0.165662
10.000000,1.000000,3.000000,0.200000,1.000000,0.500000,29.460000,0.477718,0.000000,28.925382,0.165662
10.000000,1.000000,3.000000,0.200000,1.000000,1.000000,42.680000,0.520655,5.000000,58.658318,0.258632
10.000000,1.000000,3.000000,0.200000,3.000000,0.200000,28.750000,0.477718,0.000000,28.925382,0.169333
10.000000,1.000000,3.000000,0.200000,3.000000,0.500000,28.750000,0.477718,0.000000,28.925382,0.169333
10.000000,1.000000,3.000000,0.200000,3.000000,1.000000,27.200000,0.588564,1.000000,29.160469,0.195194
10.000000,1.000000,5.000000,2.000000,1.000000,0.200000,14.250000,0.000000,0.000000,457.509383,4.441757
10.000000,1.000000,5.000000,2.000000,1.000000,0.500000,14.250000,0.000000,0.000000,457.509383,4.441757
10.000000,1.000000,5.000000,2.000000,1.000000,1.000000,14.250000,0.000000,0.000000,457.509383,4.441757
10.000000,1.000000,5.000000,2.000000,3.000000,0.200000,13.850000,0.000000,0.000000,457.509383,4.568965
10.000000,1.000000,5.000000,2.000000,3.000000,0.500000,13.850000,0.000000,0.000000,457.509383,4.568965
10.000000,1.000000,5.000000,2.000000,3.000000,1.000000,13.850000,0.000000,0.000000,457.509383,4.568965
10.000000,1.000000,5.000000,1.000000,1.000000,0.200000,14.960000,0.000000,0.000000,229.767680,2.175213
10.000000,1.000000,5.000000,1.000000,1.000000,0.500000,14.960000,0.000000,0.000000,229.767680,2.175213
10.000000,1.000000,5.000000,1.000000,1.000000,1.000000,14.960000,0.000000,0.000000,229.767680,2.175213
10.000000,1.000000,5.000000,1.000000,3.000000,0.200000,14.550000,0.000000,0.000000,229.767680,2.232331
10.000000,1.000000,5.000000,1.000000,3.000000,0.500000,14.550000,0.000000,0.000000,229.767680,2.232331
10.000000,1.000000,5.000000,1.000000,3.000000,1.000000,14.550000,0.000000,0.000000,229.767680,2.232331
10.000000,1.000000,5.000000,0.200000,1.000000,0.200000,20.310000,0.688087,0.000000,50.617620,0.495267
10.000000,1.000000,5.000000,0.200000,1.000000,0.500000,20.310000,0.688087,0.000000,50.617620,0.495267
10.000000,1.000000,5.000000,0.200000,1.000000,1.000000,20.310000,0.688087,0.000000,50.617620,0.495267
10.000000,1.000000,5.000000,0.200000,3.000000,0.200000,19.840000,0.688087,0.000000,50.617620,0.504965
10.000000,1.000000,5.000000,0.200000,3.000000,0.500000,19.840000,0.688087,0.000000,50.617620,0.504965
10.000000,1.000000,5.000000,0.200000,3.000000,1.000000,19.840000,0.688087,0.000000,50.617620,0.504965
10.000000,1.000000,10.000000,2.000000,1.000000,0.200000,7.470000,0.000000,0.000000,913.455066,17.232117
